Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_Type,Division,District,Purchase_Frequency_Monthly,Customer_Lifetime_Value_BDT
CUST-BD-03311,Rahela Molla,20,Female,Moderate-Spender,Reactivated,Rangpur,Lalmonirhat,19,77622.73
CUST-BD-03620,Tasnim Ahmed,45,Female,Low-Engagement,Regular,Dhaka,Munshiganj,18,15425.41
CUST-BD-02070,Laboni Khan,46,Female,High-Value,Churned-Risk,Barisal,Bhola,7,224315.94
CUST-BD-04548,Mitu Islam,34,Female,VIP-Platinum,Regular,Mymensingh,Mymensingh,24,1247685.43
CUST-BD-03153,Mahabub Banik,18,Male,Moderate-Spender,Loyal,Rajshahi,Rajshahi,6,72061.9
CUST-BD-02486,Shamima Bhuiyan,45,Female,Low-Engagement,Churned-Risk,Barisal,Barisal,11,17257.89
CUST-BD-01672,Jahangir Saha,30,Male,Moderate-Spender,Loyal,Barisal,Pirojpur,12,35067.88
CUST-BD-03026,Shayla Saha,30,Female,Moderate-Spender,Regular,Rajshahi,Pabna,6,14452.96
CUST-BD-03279,Anwar Paul,35,Male,Moderate-Spender,Loyal,Chittagong,Comilla,11,41764.81
CUST-BD-00073,Rupa Rahman,34,Female,Moderate-Spender,Churned-Risk,Rangpur,Kurigram,19,75902.94
CUST-BD-01150,Belal Dey,24,Male,Moderate-Spender,Loyal,Chittagong,Cox's Bazar,15,19746.11
CUST-BD-02821,Anwar Chowdhury,31,Male,Moderate-Spender,New,Chittagong,Chandpur,19,23995.0
CUST-BD-01789,Noman Akter,38,Male,Low-Engagement,Loyal,Sylhet,Habiganj,8,11410.83
CUST-BD-00133,Rupa Banik,22,Female,High-Value,Regular,Chittagong,Feni,21,91253.04
CUST-BD-04993,Kaniz Sikder,33,Female,Moderate-Spender,New,Dhaka,Manikganj,2,79062.82
CUST-BD-03803,Jannatul Das,20,Female,Moderate-Spender,Regular,Mymensingh,Sherpur,6,12374.83
CUST-BD-00690,Rakib Das,40,Male,Moderate-Spender,New,Mymensingh,Jamalpur,18,59849.1
CUST-BD-02040,Shayla Dey,18,Female,Moderate-Spender,Reactivated,Khulna,Bagerhat,2,19496.66
CUST-BD-02852,Mamun Akter,45,Male,Moderate-Spender,Regular,Mymensingh,Mymensingh,8,78648.72
CUST-BD-04945,Nasreen Saha,55,Female,High-Value,Loyal,Khulna,Satkhira,8,269804.18
CUST-BD-03146,Rahela Molla,40,Female,VIP-Platinum,Regular,Mymensingh,Mymensingh,11,759376.4
CUST-BD-01634,Mamun Khan,47,Male,Low-Engagement,Loyal,Barisal,Pirojpur,15,10103.45
CUST-BD-01446,Shahid Mondal,27,Male,Moderate-Spender,Loyal,Mymensingh,Netrokona,18,64670.25
CUST-BD-02799,Bristy Dey,30,Female,Moderate-Spender,Regular,Khulna,Bagerhat,17,56189.0
CUST-BD-01731,Jamal Molla,32,Male,Low-Engagement,Churned-Risk,Chittagong,Feni,10,3742.76
CUST-BD-02919,Bristy Chowdhury,36,Female,VIP-Platinum,New,Rajshahi,Bogura,11,637862.56
CUST-BD-00249,Bristy Majumder,56,Female,Low-Engagement,Loyal,Rajshahi,Bogura,3,13926.5
CUST-BD-01240,Kamrul Hossain,54,Male,Low-Engagement,Churned-Risk,Chittagong,Chittagong,5,5256.27
CUST-BD-02354,Shamima Begum,18,Female,Moderate-Spender,New,Rajshahi,Rajshahi,9,26080.53
CUST-BD-01577,Laboni Bhuiyan,18,Female,Low-Engagement,New,Barisal,Pirojpur,6,15313.06
CUST-BD-04778,Rahela Dey,49,Female,Moderate-Spender,Regular,Rajshahi,Natore,11,70724.19
CUST-BD-00422,Toma Sarkar,56,Female,VIP-Platinum,Loyal,Khulna,Satkhira,7,1381015.29
CUST-BD-04894,Siam Saha,33,Male,Moderate-Spender,Loyal,Chittagong,Chittagong,21,49503.18
CUST-BD-01698,Lamiya Banik,26,Female,Moderate-Spender,New,Rangpur,Lalmonirhat,13,14350.53
CUST-BD-02702,Shahid Khan,48,Male,VIP-Platinum,Regular,Khulna,Jessore,23,1661101.51
CUST-BD-02184,Rifat Paul,51,Male,High-Value,Churned-Risk,Barisal,Pirojpur,19,432171.56
CUST-BD-03790,Puja Roy,50,Female,High-Value,New,Khulna,Satkhira,6,409663.88
CUST-BD-04692,Lamiya Nath,37,Female,Low-Engagement,Reactivated,Sylhet,Sylhet,1,13959.01
CUST-BD-01444,Sadia Sheikh,19,Female,Low-Engagement,New,Barisal,Patuakhali,15,11918.96
CUST-BD-00087,Karim Chowdhury,45,Male,Moderate-Spender,Regular,Mymensingh,Netrokona,16,22905.46
CUST-BD-01136,Rupa Dey,46,Female,Moderate-Spender,Regular,Sylhet,Sylhet,23,21200.21
CUST-BD-04495,Arif Sheikh,45,Male,Moderate-Spender,Regular,Rangpur,Kurigram,1,13795.51
CUST-BD-02311,Mitu Chowdhury,31,Female,Moderate-Spender,Regular,Khulna,Bagerhat,19,13152.31
CUST-BD-02304,Siam Sarkar,38,Male,VIP-Platinum,Churned-Risk,Dhaka,Munshiganj,9,391035.04
CUST-BD-03980,Tanvir Sarkar,22,Male,Low-Engagement,Regular,Dhaka,Dhaka,22,3197.0
CUST-BD-00157,Fatema Mondal,57,Female,Moderate-Spender,Loyal,Rangpur,Gaibandha,6,18062.14
CUST-BD-04727,Imran Chowdhury,37,Male,High-Value,Reactivated,Khulna,Chuadanga,4,462856.62
CUST-BD-04473,Rakib Bhuiyan,50,Male,Moderate-Spender,Loyal,Chittagong,Comilla,8,10310.93
CUST-BD-03955,Shayla Akter,28,Female,High-Value,Loyal,Mymensingh,Sherpur,18,483059.77
CUST-BD-00069,Tasnim Hossain,39,Female,Low-Engagement,Regular,Rangpur,Gaibandha,24,16863.31
CUST-BD-03416,Belal Saha,33,Male,Moderate-Spender,New,Rangpur,Kurigram,9,33333.17
CUST-BD-03495,Sumaiya Mondal,41,Female,Moderate-Spender,New,Dhaka,Manikganj,2,40507.29
CUST-BD-01427,Mahabub Dey,59,Male,Moderate-Spender,Regular,Barisal,Bhola,2,49463.86
CUST-BD-00492,Meghla Sikder,52,Female,Low-Engagement,Loyal,Khulna,Jessore,21,6663.07
CUST-BD-04191,Siam Rahman,39,Male,High-Value,Loyal,Rajshahi,Rajshahi,12,384123.21
CUST-BD-02791,Fatema Talukder,42,Female,Moderate-Spender,Loyal,Mymensingh,Sherpur,22,48285.7
CUST-BD-04001,Sabbir Chowdhury,24,Male,Low-Engagement,Loyal,Chittagong,Feni,19,6681.56
CUST-BD-01190,Munni Bhuiyan,23,Female,Low-Engagement,Loyal,Barisal,Pirojpur,15,9901.29
CUST-BD-03532,Naim Chowdhury,57,Male,Low-Engagement,Regular,Rangpur,Lalmonirhat,4,16431.29
CUST-BD-01799,Nadia Biswas,47,Female,Low-Engagement,Loyal,Mymensingh,Jamalpur,8,13332.36
CUST-BD-04143,Noman Akter,39,Male,Low-Engagement,Regular,Barisal,Pirojpur,20,13229.39
CUST-BD-04268,Arif Ghosh,18,Male,Moderate-Spender,Churned-Risk,Barisal,Bhola,13,16950.94
CUST-BD-01684,Kamrul Bhuiyan,38,Male,Low-Engagement,Reactivated,Rajshahi,Natore,8,12578.36
CUST-BD-04544,Popy Mondal,27,Female,High-Value,New,Rajshahi,Bogura,19,236365.61
CUST-BD-02636,Bristy Nath,47,Female,Low-Engagement,Loyal,Rangpur,Gaibandha,20,18245.8
CUST-BD-02913,Mitu Rahman,26,Female,Low-Engagement,New,Rangpur,Kurigram,9,1696.7
CUST-BD-04453,Bristy Nath,48,Female,High-Value,Regular,Rajshahi,Pabna,17,146483.45
CUST-BD-02989,Zubayer Banik,21,Male,Moderate-Spender,Loyal,Rangpur,Lalmonirhat,2,77532.42
CUST-BD-01402,Tasnim Begum,41,Female,Moderate-Spender,Loyal,Khulna,Chuadanga,6,56794.78
CUST-BD-03462,Popy Biswas,57,Female,Low-Engagement,Loyal,Mymensingh,Sherpur,12,4131.03
CUST-BD-03998,Shayla Saha,31,Female,Low-Engagement,Loyal,Rajshahi,Bogura,7,17164.53
CUST-BD-03267,Shayla Das,24,Female,Moderate-Spender,Regular,Sylhet,Moulvibazar,14,70544.34
CUST-BD-03695,Kamrul Majumder,45,Male,Moderate-Spender,Loyal,Dhaka,Narsingdi,11,14081.84
CUST-BD-04568,Mamun Ghosh,20,Male,Moderate-Spender,Loyal,Barisal,Bhola,21,79141.34
CUST-BD-04464,Rifat Khan,48,Male,Low-Engagement,Regular,Rangpur,Lalmonirhat,4,19276.56
CUST-BD-04018,Shayla Das,43,Female,Moderate-Spender,Regular,Dhaka,Munshiganj,20,67739.42
CUST-BD-04596,Lamiya Saha,36,Female,VIP-Platinum,Loyal,Chittagong,Chittagong,8,766413.78
CUST-BD-02750,Nusrat Mondal,32,Female,Moderate-Spender,Regular,Chittagong,Chandpur,15,61562.43
CUST-BD-00689,Sadia Talukder,43,Female,Moderate-Spender,Regular,Rangpur,Lalmonirhat,8,67405.0
CUST-BD-02382,Rahim Banik,23,Male,High-Value,Regular,Barisal,Bhola,22,330576.07
CUST-BD-01187,Noman Paul,23,Male,Moderate-Spender,Regular,Barisal,Bhola,15,15844.34
CUST-BD-01477,Noman Chowdhury,33,Male,Low-Engagement,Regular,Mymensingh,Sherpur,23,2336.95
CUST-BD-03158,Hasan Hawlader,36,Male,Low-Engagement,Regular,Mymensingh,Sherpur,1,15782.27
CUST-BD-02283,Mou Sikder,49,Female,Moderate-Spender,Reactivated,Dhaka,Dhaka,4,47391.05
CUST-BD-00961,Bristy Hossain,42,Female,High-Value,Loyal,Rajshahi,Natore,15,404363.66
CUST-BD-01122,Jannatul Majumder,49,Female,Low-Engagement,Churned-Risk,Rajshahi,Sirajganj,4,4769.84
CUST-BD-01333,Shayla Mia,32,Female,High-Value,Loyal,Khulna,Satkhira,21,441074.92
CUST-BD-01394,Siam Talukder,36,Male,Moderate-Spender,Regular,Khulna,Satkhira,19,46573.61
CUST-BD-02770,Kamrul Islam,32,Male,Moderate-Spender,Regular,Rangpur,Rangpur,13,33145.09
CUST-BD-03852,Siam Nath,40,Male,Moderate-Spender,Regular,Dhaka,Narayanganj,15,52226.12
CUST-BD-04330,Rakib Paul,30,Male,High-Value,New,Khulna,Khulna,18,230217.66
CUST-BD-03792,Sabbir Nath,30,Male,Moderate-Spender,Churned-Risk,Rajshahi,Sirajganj,6,15328.96
CUST-BD-01267,Mahabub Talukder,33,Male,VIP-Platinum,Churned-Risk,Mymensingh,Jamalpur,11,677556.8
CUST-BD-02879,Rifat Sikder,38,Male,Moderate-Spender,Regular,Barisal,Barisal,9,48499.31
CUST-BD-02285,Puja Bhuiyan,29,Female,High-Value,Churned-Risk,Khulna,Satkhira,22,120388.29
CUST-BD-03810,Rahim Roy,44,Male,Low-Engagement,Loyal,Dhaka,Dhaka,18,2719.45
CUST-BD-03863,Milon Sheikh,34,Male,Low-Engagement,Churned-Risk,Rajshahi,Sirajganj,24,13758.14
CUST-BD-01986,Milon Roy,41,Male,VIP-Platinum,New,Khulna,Satkhira,7,1990871.93
CUST-BD-02894,Liton Biswas,37,Male,Moderate-Spender,Regular,Barisal,Barisal,12,42054.48
CUST-BD-04860,Shayla Roy,33,Female,Moderate-Spender,New,Barisal,Patuakhali,13,39519.26
CUST-BD-02384,Toma Rahman,34,Female,Moderate-Spender,Loyal,Rajshahi,Bogura,6,14496.26
CUST-BD-02126,Bristy Akter,41,Female,High-Value,Regular,Chittagong,Cox's Bazar,13,427880.58
CUST-BD-00365,Nadia Bhuiyan,43,Female,Moderate-Spender,Loyal,Chittagong,Cox's Bazar,23,66531.78
CUST-BD-01735,Puja Hossain,44,Female,Moderate-Spender,Loyal,Mymensingh,Mymensingh,9,44999.64
CUST-BD-03770,Jahangir Chowdhury,28,Male,Low-Engagement,Loyal,Dhaka,Narayanganj,19,6176.19
CUST-BD-01685,Shayla Nath,20,Female,Moderate-Spender,Churned-Risk,Barisal,Barisal,11,36890.03
CUST-BD-00260,Sadia Roy,44,Female,Moderate-Spender,Loyal,Dhaka,Narayanganj,8,61837.88
CUST-BD-04125,Mahabub Roy,38,Male,VIP-Platinum,Regular,Rajshahi,Natore,10,1880751.6
CUST-BD-02303,Rupa Molla,30,Female,Moderate-Spender,Regular,Khulna,Jessore,5,20160.4
CUST-BD-00177,Belal Biswas,35,Male,Moderate-Spender,Churned-Risk,Mymensingh,Sherpur,17,63860.7
CUST-BD-01831,Sadia Begum,43,Female,VIP-Platinum,Regular,Mymensingh,Mymensingh,12,855576.8
CUST-BD-03213,Tasnim Begum,55,Female,Moderate-Spender,New,Rajshahi,Bogura,14,77409.38
CUST-BD-03272,Toma Das,24,Female,Moderate-Spender,Regular,Chittagong,Noakhali,17,54998.53
CUST-BD-04111,Jamal Saha,48,Male,Low-Engagement,Loyal,Rajshahi,Bogura,19,14632.01
CUST-BD-01554,Sumaiya Paul,25,Female,High-Value,Regular,Mymensingh,Sherpur,6,298984.34
CUST-BD-04196,Farhan Rahman,29,Male,Moderate-Spender,Loyal,Chittagong,Cox's Bazar,17,46116.81
CUST-BD-01573,Anika Roy,38,Female,Low-Engagement,Loyal,Dhaka,Gazipur,19,13294.68
CUST-BD-02688,Tasnim Molla,18,Female,Moderate-Spender,Regular,Rajshahi,Rajshahi,4,67219.64
CUST-BD-00791,Karim Majumder,40,Male,High-Value,Loyal,Rangpur,Rangpur,22,138357.95
CUST-BD-03294,Karim Majumder,39,Male,Low-Engagement,Reactivated,Barisal,Patuakhali,10,1740.84
CUST-BD-04310,Rafi Sarkar,29,Male,Low-Engagement,Loyal,Chittagong,Chandpur,10,17486.01
CUST-BD-00888,Bristy Banik,30,Female,Moderate-Spender,Regular,Rangpur,Kurigram,12,18185.85
CUST-BD-00777,Imran Sarkar,26,Male,Moderate-Spender,Loyal,Sylhet,Moulvibazar,18,23020.45
CUST-BD-01599,Tania Biswas,35,Female,High-Value,Regular,Khulna,Bagerhat,7,90830.52
CUST-BD-00692,Sabbir Nath,48,Male,Low-Engagement,Regular,Khulna,Bagerhat,3,10822.04
CUST-BD-03625,Riya Talukder,57,Female,Low-Engagement,Loyal,Chittagong,Feni,17,1010.68
CUST-BD-02575,Mahabub Nath,66,Male,Low-Engagement,Regular,Sylhet,Moulvibazar,19,17981.39
CUST-BD-00404,Rifat Khan,35,Male,Moderate-Spender,Reactivated,Rangpur,Dinajpur,20,79808.85
CUST-BD-00425,Liton Akter,42,Male,Moderate-Spender,Loyal,Mymensingh,Netrokona,22,45512.04
CUST-BD-02233,Mou Dey,18,Female,High-Value,Regular,Sylhet,Sylhet,23,332481.35
CUST-BD-01409,Sabrina Begum,31,Female,High-Value,Loyal,Dhaka,Narayanganj,1,248936.26
CUST-BD-03888,Meghla Saha,33,Female,Low-Engagement,Loyal,Dhaka,Narayanganj,7,12136.3
CUST-BD-03828,Rahela Saha,40,Female,Low-Engagement,Loyal,Rangpur,Lalmonirhat,23,5271.13
CUST-BD-02951,Kaniz Rahman,49,Female,Low-Engagement,Churned-Risk,Rangpur,Lalmonirhat,20,19985.78
CUST-BD-02335,Sabrina Hawlader,45,Female,Moderate-Spender,Regular,Khulna,Bagerhat,22,28465.6
CUST-BD-00765,Mahabub Mondal,48,Male,Moderate-Spender,Regular,Rajshahi,Natore,12,59499.41
CUST-BD-00879,Kaniz Nath,34,Female,Moderate-Spender,Regular,Sylhet,Moulvibazar,9,22956.12
CUST-BD-01936,Jahangir Ahmed,18,Male,High-Value,Loyal,Mymensingh,Sherpur,18,374563.28
CUST-BD-01476,Jamal Hossain,42,Male,Low-Engagement,Loyal,Sylhet,Moulvibazar,24,9782.03
CUST-BD-00127,Rifat Talukder,23,Male,Moderate-Spender,Loyal,Khulna,Chuadanga,4,36671.78
CUST-BD-04652,Shafiq Bhuiyan,42,Male,High-Value,Regular,Rajshahi,Natore,5,337733.49
CUST-BD-01899,Sazzad Roy,41,Male,Low-Engagement,Loyal,Rajshahi,Bogura,2,4755.25
CUST-BD-02663,Mou Sikder,42,Female,Moderate-Spender,New,Rangpur,Gaibandha,14,38016.33
CUST-BD-02047,Meghla Biswas,35,Female,Moderate-Spender,New,Mymensingh,Sherpur,10,25320.62
CUST-BD-02458,Jannatul Dey,37,Female,Moderate-Spender,Regular,Barisal,Pirojpur,12,33001.54
CUST-BD-00529,Shafiq Rahman,38,Male,Moderate-Spender,Loyal,Chittagong,Chittagong,20,28416.44
CUST-BD-03377,Fatema Begum,31,Female,Moderate-Spender,Loyal,Chittagong,Chandpur,23,28762.11
CUST-BD-00973,Rupa Begum,45,Female,Moderate-Spender,Loyal,Barisal,Barisal,10,78271.65
CUST-BD-00401,Naim Saha,18,Male,Moderate-Spender,Loyal,Rangpur,Lalmonirhat,19,58094.76
CUST-BD-02880,Sazzad Sarkar,32,Male,Moderate-Spender,Loyal,Dhaka,Manikganj,13,73726.74
CUST-BD-01767,Shahid Chowdhury,61,Male,Low-Engagement,Loyal,Barisal,Patuakhali,19,8440.97
CUST-BD-03995,Shahid Chowdhury,18,Male,Moderate-Spender,Loyal,Rangpur,Dinajpur,1,22367.45
CUST-BD-03836,Kamrul Chowdhury,30,Male,Moderate-Spender,Loyal,Dhaka,Manikganj,2,62744.0
CUST-BD-00331,Noman Begum,34,Male,Low-Engagement,New,Mymensingh,Mymensingh,23,19844.93
CUST-BD-02568,Naim Saha,42,Male,High-Value,Loyal,Dhaka,Dhaka,4,144435.47
CUST-BD-03206,Mithila Molla,26,Female,Low-Engagement,Churned-Risk,Sylhet,Sylhet,7,16559.11
CUST-BD-02695,Jahangir Dey,39,Male,Low-Engagement,Regular,Sylhet,Sylhet,19,10016.76
CUST-BD-00311,Hasan Chowdhury,32,Male,Low-Engagement,Regular,Barisal,Bhola,22,4744.41
CUST-BD-04901,Zubayer Roy,30,Male,Low-Engagement,Churned-Risk,Sylhet,Moulvibazar,22,4285.49
CUST-BD-03929,Naim Majumder,20,Male,Moderate-Spender,New,Mymensingh,Jamalpur,7,28566.74
CUST-BD-01281,Nusrat Bhuiyan,36,Female,Low-Engagement,New,Khulna,Khulna,10,7336.19
CUST-BD-03041,Popy Ghosh,42,Female,Moderate-Spender,Regular,Rangpur,Gaibandha,7,64126.44
CUST-BD-00065,Nasreen Das,44,Female,Moderate-Spender,Churned-Risk,Khulna,Bagerhat,18,69741.36
CUST-BD-01147,Imran Ahmed,21,Male,High-Value,New,Rajshahi,Sirajganj,24,459108.97
CUST-BD-00036,Nasreen Ghosh,20,Female,Low-Engagement,Churned-Risk,Barisal,Bhola,23,3997.19
CUST-BD-00662,Mamun Paul,28,Male,Low-Engagement,Churned-Risk,Mymensingh,Mymensingh,5,16181.48
CUST-BD-04893,Mamun Dey,28,Male,Moderate-Spender,New,Barisal,Pirojpur,16,69104.64
CUST-BD-04711,Munni Chowdhury,27,Female,Moderate-Spender,New,Mymensingh,Mymensingh,2,53079.65
CUST-BD-01396,Jannatul Bhuiyan,37,Female,Moderate-Spender,Regular,Barisal,Patuakhali,16,21496.67
CUST-BD-01397,Rahim Sarkar,18,Male,Moderate-Spender,New,Mymensingh,Mymensingh,23,79531.72
CUST-BD-02359,Arif Akter,18,Male,Moderate-Spender,Regular,Dhaka,Dhaka,22,41795.32
CUST-BD-03554,Lamiya Roy,65,Female,Moderate-Spender,New,Barisal,Bhola,9,69444.57
CUST-BD-03999,Laboni Dey,54,Female,Moderate-Spender,Regular,Sylhet,Sylhet,10,59609.86
CUST-BD-03332,Rakib Nath,18,Male,Low-Engagement,Loyal,Rangpur,Gaibandha,14,7358.26
CUST-BD-03335,Anwar Mondal,51,Male,High-Value,New,Rajshahi,Rajshahi,19,88637.67
CUST-BD-03956,Naim Begum,27,Male,High-Value,Reactivated,Sylhet,Sylhet,17,311462.81
CUST-BD-04070,Rafi Paul,47,Male,Moderate-Spender,Regular,Khulna,Chuadanga,8,77456.29
CUST-BD-01842,Tania Hossain,18,Female,Low-Engagement,Loyal,Rajshahi,Natore,17,5828.7
CUST-BD-02599,Mithila Dey,49,Female,Moderate-Spender,Regular,Mymensingh,Jamalpur,6,36832.58
CUST-BD-04049,Meghla Sikder,33,Female,Moderate-Spender,New,Barisal,Barisal,19,31106.55
CUST-BD-01075,Jahangir Dey,46,Male,Low-Engagement,Regular,Chittagong,Cox's Bazar,2,7144.95
CUST-BD-02832,Rahim Mia,23,Male,Low-Engagement,Loyal,Dhaka,Munshiganj,14,2206.94
CUST-BD-02963,Munni Chowdhury,28,Female,Moderate-Spender,Regular,Sylhet,Sunamganj,12,14650.05
CUST-BD-00869,Mithila Mia,42,Female,Low-Engagement,Loyal,Rangpur,Rangpur,13,8578.31
CUST-BD-01261,Rafi Mia,41,Male,Low-Engagement,Loyal,Barisal,Pirojpur,16,12080.02
CUST-BD-00839,Kamrul Hawlader,46,Male,Low-Engagement,Regular,Khulna,Satkhira,8,2714.76
CUST-BD-04120,Meghla Sheikh,22,Female,Low-Engagement,Loyal,Dhaka,Gazipur,22,18652.27
CUST-BD-04931,Imran Talukder,48,Male,Moderate-Spender,New,Rajshahi,Pabna,14,42909.0
CUST-BD-03984,Rupa Das,21,Female,Low-Engagement,Loyal,Khulna,Jessore,9,19028.96
CUST-BD-04183,Mamun Sikder,24,Male,Low-Engagement,Regular,Rangpur,Lalmonirhat,2,1405.49
CUST-BD-02023,Hussain Hawlader,51,Male,Low-Engagement,Regular,Dhaka,Narsingdi,16,14917.53
CUST-BD-00220,Popy Ahmed,35,Female,High-Value,Regular,Mymensingh,Netrokona,14,291510.84
CUST-BD-04843,Hussain Begum,43,Male,High-Value,Regular,Barisal,Bhola,11,287869.33
CUST-BD-00965,Noman Paul,33,Male,Moderate-Spender,Loyal,Dhaka,Narayanganj,21,31816.68
CUST-BD-00547,Mitu Talukder,41,Female,Low-Engagement,New,Rajshahi,Sirajganj,20,12039.16
CUST-BD-03808,Mou Ahmed,18,Female,Moderate-Spender,Loyal,Barisal,Patuakhali,14,26396.44
CUST-BD-04451,Hasan Das,29,Male,Moderate-Spender,Churned-Risk,Chittagong,Cox's Bazar,9,53682.83
CUST-BD-01576,Mitu Roy,34,Female,Moderate-Spender,Reactivated,Khulna,Bagerhat,23,64859.69
CUST-BD-04205,Hussain Hossain,36,Male,Moderate-Spender,Loyal,Mymensingh,Mymensingh,9,24673.71
CUST-BD-03551,Mitu Dey,28,Female,High-Value,New,Mymensingh,Jamalpur,10,344228.96
CUST-BD-01744,Mahabub Dey,48,Male,Low-Engagement,New,Sylhet,Moulvibazar,16,7461.34
CUST-BD-02035,Kamrul Akter,47,Male,Low-Engagement,Regular,Chittagong,Noakhali,23,5150.33
CUST-BD-00244,Jamal Biswas,45,Male,High-Value,Loyal,Rangpur,Kurigram,22,281876.3
CUST-BD-03802,Kamrul Paul,18,Male,High-Value,Regular,Khulna,Khulna,21,158246.64
CUST-BD-01994,Tanvir Sheikh,43,Male,High-Value,Loyal,Sylhet,Moulvibazar,6,333128.72
CUST-BD-02854,Munni Chowdhury,37,Female,Low-Engagement,Loyal,Mymensingh,Mymensingh,15,13750.88
CUST-BD-02825,Puja Mondal,34,Female,High-Value,Regular,Dhaka,Dhaka,24,238412.6
CUST-BD-04197,Kamrul Ahmed,48,Male,Moderate-Spender,Churned-Risk,Mymensingh,Netrokona,3,71412.82
CUST-BD-03289,Belal Islam,27,Male,Moderate-Spender,Loyal,Chittagong,Noakhali,24,72407.0
CUST-BD-01067,Naim Majumder,19,Male,Low-Engagement,Reactivated,Barisal,Bhola,5,16152.84
CUST-BD-01154,Nusrat Mia,19,Female,Low-Engagement,Loyal,Chittagong,Feni,4,4221.62
CUST-BD-04928,Fatema Ahmed,37,Female,Low-Engagement,Regular,Mymensingh,Mymensingh,21,4649.07
CUST-BD-03298,Noman Sarkar,23,Male,High-Value,Churned-Risk,Khulna,Satkhira,22,118715.41
CUST-BD-02830,Sabbir Dey,30,Male,High-Value,Regular,Khulna,Satkhira,20,80919.99
CUST-BD-04236,Mithila Roy,20,Female,Low-Engagement,Loyal,Chittagong,Noakhali,12,15955.69
CUST-BD-00298,Zubayer Begum,38,Male,Moderate-Spender,Regular,Rangpur,Gaibandha,19,17972.15
CUST-BD-03224,Mithila Mia,43,Female,High-Value,Regular,Sylhet,Sylhet,16,335377.99
CUST-BD-04321,Imran Saha,34,Male,Moderate-Spender,Loyal,Khulna,Satkhira,22,40811.98
CUST-BD-03349,Anika Saha,43,Female,Low-Engagement,New,Chittagong,Noakhali,12,10592.58
CUST-BD-03936,Sabbir Sheikh,39,Male,Moderate-Spender,Regular,Chittagong,Chittagong,18,72932.54
CUST-BD-00802,Arif Rahman,28,Male,High-Value,Regular,Chittagong,Chandpur,12,466380.64
CUST-BD-00134,Belal Ghosh,40,Male,High-Value,Regular,Sylhet,Moulvibazar,7,80874.57
CUST-BD-03500,Imran Mia,30,Male,Moderate-Spender,Regular,Khulna,Bagerhat,18,55951.05
CUST-BD-04806,Tania Talukder,18,Female,Low-Engagement,Loyal,Rangpur,Dinajpur,19,12308.28
CUST-BD-01928,Belal Chowdhury,31,Male,Moderate-Spender,Loyal,Rangpur,Dinajpur,3,17286.5
CUST-BD-03421,Anika Khan,27,Female,Moderate-Spender,Regular,Khulna,Satkhira,17,39282.93
CUST-BD-04640,Imran Bhuiyan,18,Male,Moderate-Spender,Loyal,Sylhet,Sunamganj,5,27542.17
CUST-BD-00999,Lamiya Saha,28,Female,Low-Engagement,Regular,Sylhet,Sylhet,24,3453.62
CUST-BD-04118,Zubayer Banik,18,Male,High-Value,Loyal,Rajshahi,Sirajganj,3,427296.78
CUST-BD-01818,Nusrat Sarkar,26,Female,High-Value,Regular,Dhaka,Gazipur,8,471917.31
CUST-BD-02423,Noman Mia,32,Male,Moderate-Spender,Loyal,Khulna,Khulna,1,48733.25
CUST-BD-04140,Sumaiya Khan,35,Female,Low-Engagement,Loyal,Chittagong,Feni,22,6712.46
CUST-BD-02977,Hasan Mia,50,Male,High-Value,New,Khulna,Bagerhat,12,322402.8
CUST-BD-04582,Laboni Bhuiyan,23,Female,Low-Engagement,Loyal,Barisal,Barisal,10,17990.63
CUST-BD-02093,Rahela Chowdhury,42,Female,Moderate-Spender,Regular,Chittagong,Comilla,20,64912.04
CUST-BD-03640,Farhan Banik,40,Male,VIP-Platinum,Loyal,Mymensingh,Jamalpur,22,302220.53
CUST-BD-01041,Mahabub Khan,55,Male,Low-Engagement,Loyal,Khulna,Chuadanga,9,9653.94
CUST-BD-00023,Rakib Sheikh,35,Male,Moderate-Spender,Churned-Risk,Barisal,Barisal,16,45990.93
CUST-BD-00517,Mahabub Mondal,41,Male,Low-Engagement,Loyal,Sylhet,Habiganj,15,4186.71
CUST-BD-02427,Karim Paul,41,Male,Low-Engagement,Reactivated,Khulna,Bagerhat,16,9527.68
CUST-BD-02644,Anwar Hawlader,27,Male,Low-Engagement,Regular,Barisal,Barisal,5,6147.21
CUST-BD-00318,Riya Sikder,31,Female,High-Value,Regular,Khulna,Jessore,16,401333.09
CUST-BD-03630,Tasnim Sikder,27,Female,VIP-Platinum,Churned-Risk,Rajshahi,Bogura,18,1137567.1
CUST-BD-00054,Meghla Sikder,42,Female,Moderate-Spender,Regular,Rajshahi,Natore,6,43123.03
CUST-BD-00216,Anika Ahmed,44,Female,VIP-Platinum,New,Barisal,Barisal,9,774408.6
CUST-BD-02368,Nusrat Dey,18,Female,Moderate-Spender,New,Rajshahi,Natore,20,20573.54
CUST-BD-03261,Jahangir Mia,32,Male,Moderate-Spender,Regular,Khulna,Khulna,16,77361.21
CUST-BD-01855,Belal Majumder,47,Male,Moderate-Spender,Regular,Rangpur,Rangpur,13,66509.25
CUST-BD-04441,Puja Khan,18,Female,Moderate-Spender,Regular,Barisal,Pirojpur,23,65724.51
