Transaction_ID,Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_Type,Division,District,Transaction_Date,Year,Month,Month_Name,Quarter,Week_Number,Day_of_Week,Season,Business_Category,Business_Sub_Category,Business_Type,Employee_Count,Annual_Revenue_BDT,Product_Name,Quantity,Unit_Price_BDT,Gross_Amount_BDT,Discount_Percent,Discount_Amount_BDT,Net_Amount_BDT,Profit_Margin_Percent,Profit_Amount_BDT,Payment_Method,Order_Channel,Delivery_Days,Delivery_Status,Is_Returned,Return_Reason,Purchase_Frequency_Monthly,Days_Since_Last_Purchase,Customer_Lifetime_Value_BDT,Marketing_Channel,Campaign_Type,Stock_Level,Customer_Satisfaction_Score
TXN-BD-001197,CUST-BD-01745,Hussain Sikder,23,Male,Low-Engagement,Loyal,Chittagong,Chittagong,2024-07-14,2024,7,July,Q3,28,Sunday,Rainy Season,Electronics,Computer Store,SME,47,148067214.15,Smartphone,1,151130.57,151130.57,9.48,14327.18,136803.39,7.08,9685.68,Cash,Phone Order,4,Delayed,No,,20,246,4124.23,Social Media,Eid Festival Sale,Low,2.6
TXN-BD-001198,CUST-BD-01777,Noman Dey,27,Male,Low-Engagement,Regular,Dhaka,Narayanganj,2021-11-02,2021,11,November,Q4,44,Tuesday,Year-End & Winter Sale,IT Services,Freelancing Agency,Startup,9,7293561.97,Social Media Management,2,79455.38,158910.76,1.5,2383.66,156527.1,45.59,71360.7,bKash,Online Website,14,Cancelled,No,,20,37,13752.07,Email,,High,3.0
TXN-BD-001199,CUST-BD-04705,Riya Begum,41,Female,Low-Engagement,Reactivated,Mymensingh,Netrokona,2023-07-24,2023,7,July,Q3,30,Monday,Rainy Season,Food & Beverage,Tea Stall,SME,49,67696578.18,Noodles,5,1642.47,8212.35,18.75,1539.82,6672.53,23.67,1579.39,DBBL Nexus,Mobile App,4,On-Time,No,,16,309,2435.57,Email,Seasonal Discount,Out-of-Stock,4.0
TXN-BD-001200,CUST-BD-02145,Puja Roy,32,Female,VIP-Platinum,New,Chittagong,Cox's Bazar,2023-10-06,2023,10,October,Q4,40,Friday,Regular Season,Healthcare,Diagnostic Center,SME,14,46041563.69,Diabetes Medicine,3,17575.46,52726.38,11.08,5842.08,46884.3,15.53,7281.13,Visa Card,In-Store,0,In-Store Pickup,No,,1,179,1240111.23,Email,Loyalty Reward,Low,3.1
TXN-BD-001201,CUST-BD-03796,Meghla Das,31,Female,Moderate-Spender,Regular,Barisal,Bhola,2022-12-05,2022,12,December,Q4,49,Monday,Year-End & Winter Sale,Electronics,Home Appliances,Startup,11,9746626.11,Charger,1,25839.54,25839.54,13.25,3423.74,22415.8,11.43,2562.13,Cash,Facebook/Social Media,3,Returned,Yes,Quality Not As Expected,1,191,57219.7,Email,Pohela Boishakh Sale,High,2.3
TXN-BD-001202,CUST-BD-00626,Munni Ghosh,28,Female,VIP-Platinum,Reactivated,Sylhet,Moulvibazar,2024-11-13,2024,11,November,Q4,46,Wednesday,Year-End & Winter Sale,Telecom,ISP,Large Enterprise,4135,18595000916.05,SIM Card,1,1210.98,1210.98,28.17,341.13,869.85,34.73,302.1,Cash,In-Store,0,In-Store Pickup,No,,24,228,771493.18,Influencer,,Medium,3.7
TXN-BD-001203,CUST-BD-00712,Rakib Akter,33,Male,Moderate-Spender,Regular,Dhaka,Gazipur,2022-12-22,2022,12,December,Q4,51,Thursday,Year-End & Winter Sale,Transportation,Ride Sharing,SME,35,71421751.14,Subscription Plan,1,1029.32,1029.32,7.13,73.39,955.93,14.6,139.57,Nexus Card,In-Store,0,In-Store Pickup,No,,15,106,76892.4,TV Advertisement,Seasonal Discount,Medium,2.5
TXN-BD-001204,CUST-BD-01909,Rafi Bhuiyan,20,Male,Moderate-Spender,Regular,Sylhet,Moulvibazar,2022-11-18,2022,11,November,Q4,46,Friday,Year-End & Winter Sale,Education,Coaching Center,Large Enterprise,550,951648789.61,Admission Fee,1,30473.24,30473.24,20.9,6368.91,24104.33,24.86,5992.34,Bank Transfer,Mobile App,2,On-Time,No,,7,90,13081.3,Influencer,Eid Festival Sale,High,4.7
TXN-BD-001205,CUST-BD-03938,Rafi Das,19,Male,Moderate-Spender,Regular,Dhaka,Gazipur,2021-09-16,2021,9,September,Q3,37,Thursday,Post-Eid Regular,Real Estate,Housing Developer,SME,30,174343220.79,Parking Space,1,1708579.95,1708579.95,10.09,172395.72,1536184.23,25.33,389115.47,Cash,Agent/Reseller,6,Delayed,No,,13,220,40896.65,Referral,,Medium,2.9
TXN-BD-001206,CUST-BD-04305,Meghla Ghosh,19,Female,High-Value,Loyal,Dhaka,Gazipur,2024-02-23,2024,2,February,Q1,8,Friday,Winter Season,E-Commerce,D2C Brand,Large Enterprise,4803,13828077478.08,Fashion Items,1,3561.34,3561.34,21.24,756.43,2804.91,16.94,475.15,Cash,In-Store,0,In-Store Pickup,No,,7,199,462593.02,SMS Marketing,Eid Festival Sale,High,3.7
TXN-BD-001207,CUST-BD-01987,Kaniz Majumder,43,Female,Low-Engagement,Regular,Chittagong,Cox's Bazar,2024-05-27,2024,5,May,Q2,22,Monday,Regular Season,Electronics,Electronics Accessories,Startup,8,10720536.4,Tablet,1,10240.33,10240.33,15.12,1548.34,8691.99,17.71,1539.35,MasterCard,Facebook/Social Media,3,On-Time,No,,16,37,18195.81,Influencer,Seasonal Discount,Low,4.9
TXN-BD-001208,CUST-BD-03157,Muntasir Mia,20,Male,Low-Engagement,Regular,Sylhet,Moulvibazar,2021-07-20,2021,7,July,Q3,29,Tuesday,Rainy Season,Real Estate,Property Management,Large Enterprise,2632,10192699334.11,Apartment (sq ft),1,4589003.56,4589003.56,7.02,322148.05,4266855.51,31.72,1353446.57,Cash,Online Website,5,On-Time,No,,13,305,2861.05,TV Advertisement,,Low,4.9
TXN-BD-001209,CUST-BD-01535,Rakib Sikder,29,Male,Low-Engagement,Loyal,Mymensingh,Mymensingh,2023-08-26,2023,8,August,Q3,34,Saturday,Eid-ul-Adha Season,IT Services,Software Company,SME,8,7426443.06,Web Development,1,115777.02,115777.02,0.4,463.11,115313.91,30.45,35113.09,Nagad,Facebook/Social Media,8,On-Time,No,,21,137,19074.87,Social Media,,Medium,3.8
TXN-BD-001210,CUST-BD-01816,Noman Dey,24,Male,Low-Engagement,Loyal,Barisal,Pirojpur,2024-06-23,2024,6,June,Q2,25,Sunday,Rainy Season,Telecom,Mobile Operator,SME,28,66737291.75,Router,1,2818.83,2818.83,1.61,45.38,2773.45,42.59,1181.21,bKash,Phone Order,4,On-Time,No,,11,221,15107.95,Referral,,High,4.1
TXN-BD-001211,CUST-BD-04356,Kamrul Mia,43,Male,Moderate-Spender,Churned-Risk,Chittagong,Cox's Bazar,2021-03-10,2021,3,March,Q1,10,Wednesday,Pohela Boishakh Period,Education,E-Learning,SME,14,12125276.08,Exam Fee,4,37000.26,148001.04,3.64,5387.24,142613.8,46.14,65802.01,Nagad,In-Store,0,In-Store Pickup,No,,21,307,71929.16,Social Media,,Medium,2.6
TXN-BD-001212,CUST-BD-04765,Milon Mondal,23,Male,Low-Engagement,New,Rajshahi,Pabna,2023-10-01,2023,10,October,Q4,39,Sunday,Regular Season,Education,E-Learning,Large Enterprise,314,465166002.43,Certificate Program,1,34753.79,34753.79,17.11,5946.37,28807.42,36.03,10379.31,Rocket,Facebook/Social Media,6,On-Time,No,,8,172,4907.77,,Eid Festival Sale,High,4.9
TXN-BD-001213,CUST-BD-01953,Nasreen Chowdhury,24,Female,Moderate-Spender,Regular,Sylhet,Moulvibazar,2022-02-16,2022,2,February,Q1,7,Wednesday,Winter Season,E-Commerce,D2C Brand,Large Enterprise,1243,2120112484.36,Beauty Products,5,21118.96,105594.8,3.03,3199.52,102395.28,23.11,23663.55,bKash,Mobile App,10,On-Time,Yes,Changed Mind,10,235,78874.39,Referral,,High,2.6
TXN-BD-001214,CUST-BD-02347,Mou Roy,29,Female,High-Value,Regular,Chittagong,Chittagong,2023-02-02,2023,2,February,Q1,5,Thursday,Winter Season,Retail,Supermarket,Large Enterprise,2628,6007283246.69,Flour (kg),3,2148.01,6444.03,26.92,1734.73,4709.3,5.57,262.31,bKash,Facebook/Social Media,1,On-Time,No,,23,365,185566.02,Email,New Customer Offer,Out-of-Stock,4.7
TXN-BD-001215,CUST-BD-03941,Belal Hawlader,39,Male,Low-Engagement,Regular,Barisal,Patuakhali,2023-02-25,2023,2,February,Q1,8,Saturday,Winter Season,Food & Beverage,Catering Service,Startup,8,4442291.03,Pizza,8,1792.52,14340.16,5.23,749.99,13590.17,22.23,3021.09,Cash,In-Store,0,In-Store Pickup,No,,23,53,2951.74,Social Media,Eid Festival Sale,Medium,3.6
TXN-BD-001216,CUST-BD-01902,Arif Begum,30,Male,Moderate-Spender,Loyal,Rangpur,Rangpur,2021-01-13,2021,1,January,Q1,2,Wednesday,Winter Season,Fashion & Apparel,Accessories,Large Enterprise,4648,14452861906.8,Panjabi,1,13111.65,13111.65,21.65,2838.67,10272.98,45.67,4691.67,Dutch-Bangla MFS,Online Website,2,On-Time,No,,3,68,15937.91,Social Media,Seasonal Discount,High,4.7
TXN-BD-001217,CUST-BD-00045,Jannatul Ahmed,18,Female,Low-Engagement,Regular,Rajshahi,Pabna,2021-10-23,2021,10,October,Q4,42,Saturday,Regular Season,Banking & Finance,Bank,SME,12,55717898.52,DPS,3,408130.32,1224390.96,16.45,201412.31,1022978.65,39.6,405099.55,Visa Card,Online Website,0,Delayed,No,,13,249,4024.76,TV Advertisement,Eid Festival Sale,High,4.0
TXN-BD-001218,CUST-BD-04194,Milon Saha,18,Male,VIP-Platinum,Regular,Dhaka,Gazipur,2022-06-13,2022,6,June,Q2,24,Monday,Rainy Season,Food & Beverage,Restaurant,SME,6,7184234.04,Cake,1,2019.04,2019.04,36.5,736.95,1282.09,35.94,460.78,Nagad,In-Store,0,In-Store Pickup,No,,5,77,316793.93,Social Media,Pohela Boishakh Sale,Medium,3.5
TXN-BD-001219,CUST-BD-03649,Meghla Talukder,44,Female,High-Value,Regular,Khulna,Satkhira,2023-03-15,2023,3,March,Q1,11,Wednesday,Pohela Boishakh Period,Real Estate,Property Management,Startup,11,21812562.7,Land Plot,1,629505.02,629505.02,15.6,98202.78,531302.24,38.81,206198.4,Rocket,Online Website,2,On-Time,No,,19,283,471658.02,Referral,Referral Bonus,Medium,4.5
TXN-BD-001220,CUST-BD-03012,Jahangir Ghosh,50,Male,High-Value,Regular,Rangpur,Kurigram,2022-10-30,2022,10,October,Q4,43,Sunday,Regular Season,Education,E-Learning,Startup,14,8821185.81,Online Course,1,33164.27,33164.27,27.29,9050.53,24113.74,53.93,13004.54,Cash,Agent/Reseller,7,Delayed,No,,3,279,259462.94,SMS Marketing,Loyalty Reward,Medium,3.5
TXN-BD-001221,CUST-BD-04576,Hasan Begum,32,Male,Low-Engagement,Loyal,Dhaka,Narsingdi,2022-01-11,2022,1,January,Q1,2,Tuesday,Winter Season,Healthcare,Clinic,Startup,16,12956004.22,BP Medicine,1,23155.51,23155.51,0.82,189.88,22965.63,17.18,3945.5,bKash,Online Website,3,On-Time,No,,4,40,12483.27,Social Media,Year-End Clearance,Medium,4.5
TXN-BD-001222,CUST-BD-03004,Shamima Dey,57,Female,High-Value,Regular,Sylhet,Sylhet,2022-04-26,2022,4,April,Q2,17,Tuesday,Eid-ul-Fitr Season,Telecom,Device Reseller,SME,16,28985165.76,SIM Card,2,4590.39,9180.78,18.13,1664.48,7516.3,28.96,2176.72,Nagad,Mobile App,5,Delayed,No,,6,282,211632.17,Social Media,,Low,2.9
TXN-BD-001223,CUST-BD-01645,Mamun Talukder,22,Male,Low-Engagement,Churned-Risk,Barisal,Barisal,2022-01-31,2022,1,January,Q1,5,Monday,Winter Season,Retail,Grocery,Startup,6,4347658.42,Rice (kg),2,879.85,1759.7,7.91,139.19,1620.51,8.56,138.72,MasterCard,Mobile App,10,On-Time,No,,7,258,6952.58,Word of Mouth,,Low,3.8
TXN-BD-001224,CUST-BD-04565,Jannatul Hossain,44,Female,Moderate-Spender,Regular,Mymensingh,Mymensingh,2024-01-18,2024,1,January,Q1,3,Thursday,Winter Season,Electronics,Home Appliances,SME,28,102430066.85,Smart TV,1,124422.24,124422.24,6.99,8697.11,115725.13,6.06,7012.94,Nagad,In-Store,0,In-Store Pickup,No,,12,362,50551.36,SMS Marketing,,Low,3.3
TXN-BD-001225,CUST-BD-03288,Popy Ahmed,32,Female,Moderate-Spender,Loyal,Sylhet,Moulvibazar,2023-06-06,2023,6,June,Q2,23,Tuesday,Rainy Season,Fashion & Apparel,Garments,Large Enterprise,3555,7706942944.96,Shoes,3,4564.3,13692.9,21.97,3008.33,10684.57,47.42,5066.62,MasterCard,Online Website,4,On-Time,No,,19,285,47662.59,Referral,Eid Festival Sale,High,3.7
TXN-BD-001226,CUST-BD-02834,Anwar Ghosh,31,Male,High-Value,Loyal,Barisal,Barisal,2023-07-11,2023,7,July,Q3,28,Tuesday,Rainy Season,Telecom,Recharge Shop,MNC,2448,21439352448.2,SIM Card,3,2661.16,7983.48,14.56,1162.39,6821.09,30.13,2055.19,bKash,Online Website,3,On-Time,No,,8,153,293250.8,TV Advertisement,,High,4.8
TXN-BD-001227,CUST-BD-03383,Popy Sarkar,37,Female,Low-Engagement,Regular,Sylhet,Habiganj,2024-08-14,2024,8,August,Q3,33,Wednesday,Eid-ul-Adha Season,Food & Beverage,Fast Food,Social Enterprise,65,72596137.95,Pastry,1,295.24,295.24,6.38,18.84,276.4,16.17,44.69,bKash,Online Website,7,On-Time,No,,13,312,16390.23,Referral,,High,3.6
TXN-BD-001228,CUST-BD-00179,Arif Chowdhury,31,Male,Low-Engagement,Regular,Chittagong,Comilla,2024-08-09,2024,8,August,Q3,32,Friday,Eid-ul-Adha Season,Telecom,Recharge Shop,SME,50,91431399.95,Voice Bundle,3,4741.87,14225.61,3.35,476.56,13749.05,43.96,6044.08,Upay,Mobile App,4,On-Time,No,,15,335,2593.63,Social Media,,Medium,4.4
TXN-BD-001229,CUST-BD-01247,Tanvir Begum,35,Male,High-Value,Regular,Rangpur,Dinajpur,2024-08-25,2024,8,August,Q3,34,Sunday,Eid-ul-Adha Season,Banking & Finance,Bank,SME,16,33828435.33,Mobile Banking,2,312436.18,624872.36,9.32,58238.1,566634.26,43.61,247109.2,bKash,In-Store,0,In-Store Pickup,No,,19,325,269440.51,Social Media,Eid Festival Sale,Low,3.9
TXN-BD-001230,CUST-BD-04769,Zubayer Nath,47,Male,Low-Engagement,New,Rangpur,Rangpur,2021-03-31,2021,3,March,Q1,13,Wednesday,Pohela Boishakh Period,IT Services,Software Company,Large Enterprise,3654,7613165682.63,Social Media Management,6,190961.71,1145770.26,14.19,162584.8,983185.46,43.32,425915.94,Cheque,Agent/Reseller,9,On-Time,No,,2,150,18867.04,Word of Mouth,Loyalty Reward,High,4.1
TXN-BD-001231,CUST-BD-02112,Sadia Biswas,33,Female,High-Value,Loyal,Rangpur,Gaibandha,2022-10-24,2022,10,October,Q4,43,Monday,Regular Season,Education,Coaching Center,Startup,10,7065710.97,Admission Fee,7,10273.39,71913.73,17.22,12383.54,59530.19,47.43,28235.17,Cash,In-Store,0,In-Store Pickup,No,,18,259,425788.97,Social Media,,High,2.8
TXN-BD-001232,CUST-BD-03988,Meghla Sikder,28,Female,VIP-Platinum,Loyal,Barisal,Bhola,2023-04-20,2023,4,April,Q2,16,Thursday,Eid-ul-Fitr Season,IT Services,Software Company,SME,28,39749554.0,Graphic Design,1,264404.3,264404.3,27.63,73054.91,191349.39,49.99,95655.56,bKash,Mobile App,9,Returned,Yes,Product Defective,8,51,1715526.73,SMS Marketing,Seasonal Discount,Medium,3.0
TXN-BD-001233,CUST-BD-01212,Toma Biswas,26,Female,High-Value,Loyal,Dhaka,Narsingdi,2021-10-13,2021,10,October,Q4,41,Wednesday,Regular Season,Healthcare,Pharmacy,SME,30,38952563.47,Diabetes Medicine,5,36805.78,184028.9,13.25,24383.83,159645.07,32.84,52427.44,bKash,In-Store,0,In-Store Pickup,No,,24,10,243096.1,SMS Marketing,,Medium,3.2
TXN-BD-001234,CUST-BD-03453,Popy Saha,33,Female,High-Value,New,Rangpur,Kurigram,2024-10-12,2024,10,October,Q4,41,Saturday,Regular Season,Real Estate,Housing Developer,SME,48,254891797.28,Parking Space,1,3643768.1,3643768.1,21.13,769928.2,2873839.9,15.18,436248.9,bKash,Online Website,10,On-Time,No,,22,69,324186.98,SMS Marketing,Eid Festival Sale,High,4.2
TXN-BD-001235,CUST-BD-01110,Rifat Paul,57,Male,Low-Engagement,Regular,Rajshahi,Pabna,2022-11-12,2022,11,November,Q4,45,Saturday,Year-End & Winter Sale,Banking & Finance,Insurance,Social Enterprise,18,83987182.07,Credit Card,1,37633.08,37633.08,12.59,4738.0,32895.08,24.38,8019.82,Nexus Card,Facebook/Social Media,13,Delayed,No,,2,150,18653.07,Social Media,Flash Sale,Medium,3.9
TXN-BD-001236,CUST-BD-00604,Lamiya Das,51,Female,High-Value,New,Barisal,Bhola,2023-10-20,2023,10,October,Q4,42,Friday,Regular Season,Electronics,Electronics Accessories,SME,38,35135054.44,Laptop,1,37851.6,37851.6,27.49,10405.4,27446.2,13.09,3592.71,Nagad,In-Store,0,In-Store Pickup,No,,4,327,445906.63,Newspaper,Loyalty Reward,Out-of-Stock,4.1
TXN-BD-001237,CUST-BD-01098,Rahela Akter,18,Female,Low-Engagement,Churned-Risk,Khulna,Chuadanga,2024-08-22,2024,8,August,Q3,34,Thursday,Eid-ul-Adha Season,Fashion & Apparel,Accessories,MNC,4990,12308105861.73,Sandals,1,1450.19,1450.19,1.81,26.25,1423.94,21.22,302.16,Cheque,Online Website,14,Delayed,No,,11,324,2882.26,Email,,High,2.8
TXN-BD-001238,CUST-BD-03819,Belal Sarkar,30,Male,High-Value,Regular,Barisal,Bhola,2021-12-11,2021,12,December,Q4,49,Saturday,Year-End & Winter Sale,Banking & Finance,MFI,Large Enterprise,843,4923324628.21,DPS,4,283875.77,1135503.08,22.99,261052.16,874450.92,24.0,209868.22,bKash,Phone Order,2,On-Time,No,,16,86,127607.85,Social Media,Flash Sale,Out-of-Stock,3.7
TXN-BD-001239,CUST-BD-02547,Belal Sikder,18,Male,Moderate-Spender,Regular,Barisal,Patuakhali,2024-06-14,2024,6,June,Q2,24,Friday,Rainy Season,Food & Beverage,Restaurant,SME,24,30946511.76,Cake,1,176.01,176.01,22.51,39.62,136.39,35.75,48.76,Nagad,Phone Order,0,On-Time,No,,9,262,76900.42,TV Advertisement,Flash Sale,Medium,4.3
TXN-BD-001240,CUST-BD-02803,Rafi Roy,39,Male,Moderate-Spender,New,Rangpur,Dinajpur,2024-09-07,2024,9,September,Q3,36,Saturday,Post-Eid Regular,Food & Beverage,Fast Food,SME,6,7184234.04,Biriyani,1,578.78,578.78,9.13,52.84,525.94,37.72,198.38,Cash,Online Website,5,Delayed,No,,15,108,73952.77,Social Media,Ramadan Special,Medium,3.5
TXN-BD-001241,CUST-BD-02153,Laboni Biswas,35,Female,Low-Engagement,Loyal,Chittagong,Feni,2024-01-03,2024,1,January,Q1,1,Wednesday,Winter Season,Telecom,Device Reseller,Startup,8,13548340.77,Broadband Plan,2,1704.15,3408.3,10.55,359.58,3048.72,35.36,1078.03,Cash,Online Website,0,Delayed,No,,7,249,9329.38,Social Media,Year-End Clearance,Low,3.1
TXN-BD-001242,CUST-BD-00943,Jannatul Molla,42,Female,High-Value,New,Sylhet,Sunamganj,2021-05-05,2021,5,May,Q2,18,Wednesday,Regular Season,Education,University,SME,14,12125276.08,Admission Fee,3,33537.23,100611.69,26.07,26229.47,74382.22,52.58,39110.17,Cash,Online Website,12,On-Time,No,,16,295,300105.79,Social Media,Eid Festival Sale,High,4.3
TXN-BD-001243,CUST-BD-00152,Sohel Hawlader,39,Male,Moderate-Spender,Loyal,Mymensingh,Sherpur,2023-08-08,2023,8,August,Q3,32,Tuesday,Eid-ul-Adha Season,Healthcare,Pharmacy,Large Enterprise,3824,5594798836.84,Antacid,7,45622.56,319357.92,22.85,72973.28,246384.64,22.0,54204.62,Cash,In-Store,0,In-Store Pickup,No,,17,77,38992.86,Social Media,Eid Festival Sale,Low,2.5
TXN-BD-001244,CUST-BD-01918,Sabrina Chowdhury,27,Female,Low-Engagement,Regular,Barisal,Barisal,2023-06-11,2023,6,June,Q2,23,Sunday,Rainy Season,Real Estate,Housing Developer,MNC,14001,150202158969.07,Commercial Space,1,3925665.5,3925665.5,17.11,671681.37,3253984.13,38.23,1243998.13,Cash,In-Store,0,In-Store Pickup,No,,17,209,7867.87,TV Advertisement,Seasonal Discount,High,2.6
TXN-BD-001245,CUST-BD-04642,Tania Khan,36,Female,Moderate-Spender,Regular,Rajshahi,Natore,2024-04-24,2024,4,April,Q2,17,Wednesday,Eid-ul-Fitr Season,IT Services,Digital Marketing,SME,50,80248180.38,Mobile App,3,263824.73,791474.19,3.19,25248.03,766226.16,30.87,236534.02,Cash,Agent/Reseller,9,On-Time,No,,24,240,50882.24,Social Media,Pohela Boishakh Sale,Low,4.3
TXN-BD-001246,CUST-BD-00767,Muntasir Paul,34,Male,VIP-Platinum,Churned-Risk,Sylhet,Sylhet,2023-04-02,2023,4,April,Q2,13,Sunday,Eid-ul-Fitr Season,Real Estate,Property Management,SME,12,51227843.4,Land Plot,1,2574376.94,2574376.94,35.4,911329.44,1663047.5,18.92,314648.59,Bank Transfer,Facebook/Social Media,3,On-Time,No,,11,243,1946270.29,SMS Marketing,Referral Bonus,High,4.5
TXN-BD-001247,CUST-BD-01882,Tania Bhuiyan,54,Female,Moderate-Spender,Loyal,Mymensingh,Jamalpur,2021-08-25,2021,8,August,Q3,34,Wednesday,Eid-ul-Adha Season,Garments & RMG,Woven Factory,SME,35,47880334.95,T-Shirt (Export),1,1647.13,1647.13,20.68,340.63,1306.5,11.08,144.76,bKash,Online Website,10,Cancelled,No,,16,333,58190.16,TV Advertisement,Flash Sale,Medium,3.8
TXN-BD-001248,CUST-BD-01795,Rafi Sheikh,37,Male,VIP-Platinum,New,Khulna,Bagerhat,2023-09-05,2023,9,September,Q3,36,Tuesday,Post-Eid Regular,Fashion & Apparel,Readymade Clothing,Startup,13,8396172.09,Shalwar Kameez,1,5342.53,5342.53,25.44,1359.14,3983.39,40.94,1630.8,Cash,Agent/Reseller,0,On-Time,No,,13,94,1152007.49,Social Media,,Medium,4.4
TXN-BD-001249,CUST-BD-02674,Riya Chowdhury,28,Female,Moderate-Spender,Regular,Rajshahi,Natore,2022-07-14,2022,7,July,Q3,28,Thursday,Rainy Season,IT Services,Web Development,MNC,3579,24111186542.03,Mobile App,2,46411.77,92823.54,2.6,2413.41,90410.13,46.28,41841.81,Rocket,In-Store,0,In-Store Pickup,No,,15,345,67674.03,Influencer,Ramadan Special,High,3.2
TXN-BD-001250,CUST-BD-02640,Hussain Das,39,Male,Low-Engagement,New,Barisal,Patuakhali,2024-04-03,2024,4,April,Q2,14,Wednesday,Eid-ul-Fitr Season,Food & Beverage,Tea Stall,Large Enterprise,3048,4195118845.15,Pastry,3,504.67,1514.01,7.26,109.92,1404.09,40.85,573.57,Nagad,In-Store,0,In-Store Pickup,No,,9,5,14728.4,Social Media,,Low,3.9
TXN-BD-001251,CUST-BD-00294,Rupa Roy,45,Female,Low-Engagement,Regular,Rajshahi,Sirajganj,2022-01-26,2022,1,January,Q1,4,Wednesday,Winter Season,Transportation,Freight,SME,17,28768762.67,Ride Fare,1,5296.41,5296.41,6.62,350.62,4945.79,23.9,1182.04,Visa Card,Mobile App,11,Delayed,No,,4,270,12282.32,Word of Mouth,Flash Sale,High,3.5
TXN-BD-001252,CUST-BD-01820,Liton Rahman,23,Male,Moderate-Spender,New,Sylhet,Habiganj,2022-01-15,2022,1,January,Q1,2,Saturday,Winter Season,Banking & Finance,Insurance,SME,30,115566767.81,Credit Card,3,471338.43,1414015.29,13.58,192023.28,1221992.01,43.34,529611.34,Dutch-Bangla MFS,Phone Order,8,On-Time,No,,4,37,51541.22,Word of Mouth,,High,4.0
TXN-BD-001253,CUST-BD-03322,Munni Chowdhury,24,Female,Low-Engagement,New,Rangpur,Kurigram,2022-07-14,2022,7,July,Q3,28,Thursday,Rainy Season,IT Services,Software Company,Large Enterprise,1541,5190904187.53,Data Entry,2,58783.61,117567.22,15.64,18387.51,99179.71,58.68,58198.65,Nagad,In-Store,0,In-Store Pickup,No,,17,212,1148.7,Influencer,Eid Festival Sale,Low,3.6
TXN-BD-001254,CUST-BD-02712,Hasan Roy,53,Male,High-Value,New,Sylhet,Sylhet,2023-05-05,2023,5,May,Q2,18,Friday,Regular Season,IT Services,Digital Marketing,Startup,20,21957266.48,Cloud Hosting,1,379689.59,379689.59,9.23,35045.35,344644.24,48.54,167290.31,MasterCard,Mobile App,13,On-Time,Yes,Size Issue,2,299,158048.48,Social Media,Referral Bonus,High,2.0
TXN-BD-001255,CUST-BD-00297,Toma Saha,45,Female,High-Value,Regular,Barisal,Bhola,2021-05-30,2021,5,May,Q2,21,Sunday,Regular Season,Fashion & Apparel,Footwear,SME,17,20643510.75,Saree,1,17434.76,17434.76,7.23,1260.53,16174.23,46.57,7532.34,Cash,In-Store,0,In-Store Pickup,No,,19,155,380693.46,Newspaper,,High,4.3
TXN-BD-001256,CUST-BD-01660,Nusrat Mia,48,Female,Low-Engagement,Churned-Risk,Dhaka,Narayanganj,2021-03-24,2021,3,March,Q1,12,Wednesday,Pohela Boishakh Period,E-Commerce,Social Commerce,SME,21,19684220.14,Fashion Items,5,33259.01,166295.05,5.66,9412.3,156882.75,21.91,34373.01,Cash,Mobile App,6,Cancelled,No,,3,152,16318.31,SMS Marketing,,Medium,2.9
TXN-BD-001257,CUST-BD-04566,Tasnim Saha,28,Female,Low-Engagement,Regular,Khulna,Jessore,2024-06-29,2024,6,June,Q2,26,Saturday,Rainy Season,E-Commerce,Social Commerce,SME,41,57132366.74,Beauty Products,3,43276.85,129830.55,9.27,12035.29,117795.26,10.43,12286.05,Bank Transfer,In-Store,0,In-Store Pickup,No,,2,76,12190.11,Social Media,New Customer Offer,High,4.3
TXN-BD-001258,CUST-BD-01117,Tania Ahmed,63,Female,Low-Engagement,New,Rajshahi,Sirajganj,2021-08-30,2021,8,August,Q3,35,Monday,Eid-ul-Adha Season,Education,E-Learning,Startup,28,12245906.99,Monthly Tuition,6,35188.57,211131.42,15.71,33168.75,177962.67,44.99,80065.41,Cash,Mobile App,10,On-Time,No,,14,155,19234.28,SMS Marketing,Flash Sale,Medium,4.9
TXN-BD-001259,CUST-BD-01581,Imran Nath,37,Male,Moderate-Spender,Churned-Risk,Khulna,Chuadanga,2023-01-20,2023,1,January,Q1,3,Friday,Winter Season,Real Estate,Property Management,SME,17,67726410.56,Land Plot,1,2826463.58,2826463.58,3.11,87903.02,2738560.56,20.38,558118.64,Cash,Mobile App,5,On-Time,No,,23,160,47677.81,SMS Marketing,,Low,4.9
TXN-BD-001260,CUST-BD-01797,Nasreen Sarkar,31,Female,High-Value,New,Chittagong,Noakhali,2022-04-05,2022,4,April,Q2,14,Tuesday,Eid-ul-Fitr Season,E-Commerce,Online Marketplace,SME,28,62656928.22,Fashion Items,13,10225.93,132937.09,29.45,39149.97,93787.12,20.32,19057.54,Nagad,In-Store,0,In-Store Pickup,No,,4,344,497621.57,Word of Mouth,Ramadan Special,Out-of-Stock,3.3
